271,34,经济学,第1次填报,568,568,1394,1
271,35,英语,第1次填报,567,563,1666,2
271,36,中国语言文学类,第1次填报,570,554,2176,4
274,22,艺术管理,第1次填报,571,570,1300,2
276,40,政治学类(中外合作办学),第1次填报,603,603,277,2
277,18,商务英语,第1次填报,617,617,108,1
277,D1,会计学,第1次填报,607,607,218,1
277,E1,法学,第1次填报,606,606,225,1
278,69,建筑类,第1次填报,576,547,2666,3
278,70,公共管理类,第1次填报,576,576,1050,2
278,71,英语,第1次填报,551,551,2374,1
278,78,法学,第1次填报,584,584,753,2
278,79,新闻传播学类,第1次填报,578,578,959,2
279,06,经济学类,第1次填报,622,622,前100名,1
279,11,法学,第1次填报,616,608,207,3
279,14,工商管理,第1次填报,618,618,前100名,1
279,16,新闻传播学类,第1次填报,614,614,141,1
279,21,金融学,第1次填报,617,617,108,1
279,23,外国语言文学类,第1次填报,612,612,160,1
279,25,旅游管理类,第1次填报,619,619,前100名,1
281,01,英语,第1次填报,579,579,918,1
281,17,汉语国际教育,第1次填报,597,585,717,3
281,18,汉语言文学,第1次填报,590,584,753,3
281,19,国际政治,第1次填报,579,579,918,1
281,23,金融学,第1次填报,579,579,918,1
281,31,特殊教育(言语听觉科学),
282,01,人文科学试验班(人文艺术传播类),第1次填报,627,625,前100名,4
282,02,外国语言文学类,第1次填报,626,626,前100名,1
282,03,社会科学试验班,第1次填报,625,625,前100名,1
282,04,经济管理试验班,第1次填报,638,625,前100名,8
283,01,文科试验班类(郭秉文班),第1次填报,608,608,207,4
285,00,文科试验班类,第1次填报,604,603,277,2
286,01,经济学类,第1次填报,633,630,前100名,4
286,02,金融学类,第1次填报,638,636,前100名,3
286,09,新闻传播学类,第1次填报,636,631,前100名,2
286,13,工商管理类,第1次填报,641,628,前100名,4
286,14,公共管理类,第1次填报,637,628,前100名,2
286,15,人力资源管理,第1次填报,629,629,前100名,1
286,16,信息资源管理,第1次填报,628,628,前100名,2
288,46,日语,第1次填报,580,551,2374,2
288,47,法学类,第1次填报,586,581,838,5
289,13,经济学类,第1次填报,616,605,242,4
289,25,历史学类,第1次填报,603,579,918,2
290,01,经济学类,第1次填报,605,605,242,1
290,02,公共管理类,第1次填报,600,597,391,2
290,0L,法学类,第1次填报,602,601,320,2
290,11,新闻传播学类,第1次填报,600,599,358,2
291,01,公共管理类,第1次填报,590,585,717,4
291,03,外国语言文学类,第1次填报,586,580,873,7
292,01,人文科学试验班,第1次填报,609,609,193,1
292,03,社会科学试验班,第1次填报,634,628,前100名,2
293,0S,旅游管理,第1次填报,540,535,3582,2
293,12,公共管理类,第1次填报,532,530,4019,2
294,0J,文科试验班类(经济、金融与管理),第1次填报,651,648,前100名,4
295,12,日语,第1次填报,562,552,2304,2
295,52,行政管理,第1次填报,554,554,2176,2
296,01,汉语言文学,第1次填报,586,579,918,4
296,03,新闻传播学类,第1次填报,584,581,838,2
296,06,历史学类,第1次填报,598,588,616,2
296,07,民族学,第1次填报,580,580,873,1
296,09,工商管理类,第1次填报,585,583,786,2
296,12,社会学,第1次填报,585,582,808,2
296,13,英语,第1次填报,584,582,808,2
296,14,俄语,第1次填报,581,581,838,1
296,17,法学,第1次填报,590,580,873,2
296,19,思想政治教育,第1次填报,588,580,873,2
297,01,社会学类,第1次填报,606,586,686,4
297,04,汉语言文学,第1次填报,598,588,616,4
297,06,考古学,第1次填报,597,588,616,2
297,07,新闻传播学类,第1次填报,596,586,686,6
297,10,俄语,第1次填报,593,589,581,2
297,11,西班牙语,第1次填报,594,587,657,2
297,14,经济学类,第1次填报,605,596,417,6
297,15,法学,第1次填报,608,599,358,4
297,16,政治学与行政学,第1次填报,593,589,581,4
298,01,人文科学试验班,第1次填报,609,609,193,2
298,02,新闻传播学类,第1次填报,607,607,218,1
298,03,英语,第1次填报,616,616,122,1
298,09,法学类,第1次填报,620,615,130,3
298,10,公共管理类,第1次填报,611,611,171,1
298,12,经济学类,第1次填报,623,622,前100名,2
298,13,会计学,第1次填报,626,626,前100名,1
299,06,汉语言文学（师范类）,第1次填报,561,557,2012,2
299,07,护理学,第1次填报,549,549,2503,1
299,08,会计学,第1次填报,576,576,1050,1
299,09,金融学,第1次填报,549,549,2503,1
300,02,社会学类,第1次填报,602,602,292,2
300,03,经济学类,第1次填报,605,603,277,2
300,05,公共管理类,第1次填报,600,599,358,2
300,06,法学类,第1次填报,609,601,320,2
300,07,中国语言文学类,第1次填报,602,602,292,3
300,08,新闻传播学类,第1次填报,601,601,320,2
300,0A,外国语言文学类(非英语),第1次填报,600,599,358,3
300,14,工商管理类,第1次填报,602,600,336,2
301,02,金融学类,第1次填报,600,600,336,2
301,04,法学,第1次填报,598,597,391,2
301,05,汉语言文学,第1次填报,593,593,484,1
301,08,新闻传播学类,第1次填报,599,594,464,4
302,05,中国语言文学类,第1次填报,622,617,108,2
302,08,外国语言文学类,第1次填报,613,610,182,3
302,09,经济学类,第1次填报,622,621,前100名,2
302,10,工商管理类(含工商、图档、管科、国会),第1次填报,621,618,前100名,2
302,20,公共管理类(含社会学、政治学、公共管理及心理学),第1次填报,619,614,141,3
302,22,法学,第1次填报,617,617,108,2
302,24,汉语国际教育,第1次填报,613,607,218,2
302,25,旅游管理类,第1次填报,617,609,193,2
302,27,金融学类,第1次填报,628,624,前100名,2
303,13,人文科学试验班,第1次填报,615,579,918,9
304,01,文科试验班类,第1次填报,661,661,前100名,1
304,02,中国语言文学类,第1次填报,642,642,前100名,1
304,04,历史学类,第1次填报,644,644,前100名,1
304,06,社会学类,第1次填报,641,641,前100名,1
304,07,国际政治(国政、外交学、国际政经),第1次填报,642,642,前100名,1
304,08,法学,第1次填报,645,645,前100名,1
304,11,经济学类,第1次填报,644,643,前100名,2
