424,0L,工商管理类,第1次填报,493,492,7868,2
424,0M,会计学,第1次填报,507,500,6984,2
424,0T,风景园林,第1次填报,504,500,6984,2
425,39,工商管理,第1次填报,516,508,6163,2
425,54,新闻传播学类,第1次填报,515,512,5767,4
425,C5,会计学(高职本科),第1次填报,515,490,8125,2
425,C6,财务管理(高职本科),第1次填报,507,491,8006,2
428,1A,法学,第1次填报,486,486,8600,2
428,1B,行政管理,第1次填报,494,494,7632,1
428,1D,英语,第1次填报,499,499,7092,1
428,1E,国际经济与贸易,第1次填报,488,488,8352,1
428,1F,日语,第1次填报,494,494,7632,1
428,1P,财务管理,第1次填报,503,503,6699,1
428,1Q,物流管理,第1次填报,509,509,6056,1
428,1R,人力资源管理,第1次填报,497,496,7412,2
428,1S,软件工程(会计方向),第1次填报,518,501,6880,2
428,1T,软件工程(电商方向),第1次填报,505,465,11349,2
428,1U,软件工程(金融方向),第1次填报,501,489,8249,2
429,01,地理科学（师范类）,第1次填报,509,508,6163,2
429,06,广告学,第1次填报,514,484,8828,2
429,0N,应用心理学（师范类）,第1次填报,506,504,6599,2
429,0P,财务管理,第1次填报,498,479,9452,2
429,0Q,会计学,第1次填报,515,500,6984,2
429,0T,历史学（师范类）,第1次填报,522,515,5446,2
429,0V,人文教育（师范类）,第1次填报,499,494,7632,2
429,0W,思想政治教育（师范类）,第1次填报,515,509,6056,2
429,1D,阿拉伯语,第1次填报,502,484,8828,2
429,1E,德语,第1次填报,504,502,6783,2
429,1F,俄语（师范类）,第1次填报,506,486,8600,2
429,1G,法语,第1次填报,507,493,7746,3
429,1H,日语（师范类）,第1次填报,505,504,6599,2
429,1K,英语（师范类）,第1次填报,516,513,5648,2
429,1M,汉语国际教育（师范类）,第1次填报,514,507,6271,2
429,1N,汉语言文学（师范类）,第1次填报,534,523,4648,2
429,1X,法学,第1次填报,508,506,6389,2
429,1Y,社会工作,第1次填报,479,468,10925,2
429,20,旅游管理类(中外合作办学),
429,21,教育学类(中外合作办学)（师范类）,第1次填报,469,469,10790,2
429,2E,朝鲜语（师范类）,第1次填报,490,466,11198,2
430,53,市场营销,第1次填报,458,458,12258,1
430,54,财务管理,第1次填报,478,478,9597,1
430,55,建筑学,第1次填报,467,467,11059,1
